yb_wl_corr,er_no_synchr,er_wl_corr,er_synch,yb_synch,yb_no_synch,yb_wl,er_wl,,
1024.46264823377,-119.725938432859,1546.77740107968,-203.338786065291,-154.010871646504,-51.7841043480642,1025.18491150763,1548.9811675664,,
1024.53517197788,-114.773204274124,1546.95016980794,-199.283570375027,-153.898949072706,-50.7636211335398,1025.24797563294,1549.12514150662,,
1024.60770464511,-110.14845599203,1547.12297065604,-196.48206724212,-153.842149524018,-49.7506519530584,1025.31104751749,1549.26914221337,,
1024.68024623713,-105.807318369954,1547.29580363293,-202.086338734709,-153.815990161673,-48.7453087389443,1025.37412716272,1549.41316969411,,
1024.75279675556,-101.715001197911,1547.46866874757,-200.758082500392,-153.787899018832,-47.7477022232823,1025.43721457005,1549.55722395631,,
1024.82535620206,-97.8365961294036,1547.64156600893,-189.213282300568,-153.716339579833,-46.7579419507918,1025.50030974092,1549.70130500744,,
1024.89792457827,-94.1634487488676,1547.81449542596,-195.33238749763,-153.567809595485,-45.7761333930116,1025.56341267676,1549.84541285497,,
1024.97050188586,-90.6695270745433,1547.98745700766,-192.552202151581,-153.342991684386,-44.8023760613168,1025.62652337901,1549.98954750638,,
1025.04308812645,-87.3389388076609,1548.16045076298,-183.830582447641,-153.065747710983,-43.8367596337327,1025.68964184909,1550.13370896915,,
1025.11568330172,-84.1581625432699,1548.33347670091,-194.26576170593,-152.8226198074,-42.8793583386241,1025.75276808845,1550.27789725076,,
1025.1882874133,-81.1155746198342,1548.50653483043,-179.242439470118,-152.646032336885,-41.9302238646525,1025.81590209852,1550.42211235869,,
1025.26090046284,-78.2010923019418,1548.67962516053,-177.8457051661,-152.612997564194,-40.9893771939784,1025.87904388073,1550.56635430044,,
1025.333522452,-75.405898780051,1548.85274770018,-193.120612214152,-152.754179906061,-40.0567978205222,1025.94219343652,1550.71062308348,,
1025.40615338242,-72.7222280271487,1549.02590245838,-178.055266631848,-152.988869962395,-39.1324120756965,1026.00535076732,1550.85491871532,,
1025.47879325577,-70.1431958822151,1549.19908944414,-180.112100985419,-153.319416717552,-38.2160808917914,1026.06851587458,1550.99924120345,,
1025.55144207367,-67.6626619537249,1549.37230866643,-190.031556625649,-153.520677940908,-37.3075870492675,1026.13168875971,1551.14359055536,,
1025.62409983781,-65.2751215284915,1549.54556013428,-180.326464509059,-153.400943500188,-36.4066242711344,1026.19486942418,1551.28796677857,,
1025.69676654981,-62.9756149717154,1549.71884385668,-181.971196666327,-152.897194458767,-35.5127887539957,1026.2580578694,1551.43236988057,,
1025.76944221134,-60.7596540241874,1549.89215984264,-182.756180689037,-152.190687075834,-34.6255747699411,1026.32125409682,1551.57679986887,,
1025.84212682405,-58.6231589725628,1550.06550810118,-176.573035666671,-151.349638948772,-33.744376115093,1026.38445810787,1551.72125675098,,
1025.9148203896,-56.5624083582179,1550.23888864129,-175.53741930485,-150.53360062912,-32.8684956325476,1026.447669904,1551.86574053441,,
1025.98752290964,-54.5739958401774,1550.41230147203,-173.067410456533,-149.803617305659,-31.9971622493857,1026.51088948664,1552.01025122669,,
1026.0602343858,-52.6547914104267,1550.58574660237,-170.588252337912,-149.191630692446,-31.1295584485528,1026.57411685722,1552.15478883531,,
1026.13295481978,-50.8019123999566,1550.75922404137,-170.219399601632,-148.734681414174,-30.264856149155,1026.6373520172,1552.29935336781,,
1026.20568421321,-49.0126946499494,1550.93273379806,-168.468246575714,-148.319436275301,-29.4022611814869,1026.70059496801,1552.44394483172,,
1026.27842256775,-47.2846700662339,1551.10627588145,-167.552692139093,-148.185635297937,-28.5410629160338,1026.76384571109,1552.58856323454,,
1026.35116988505,-45.6155465667547,1551.2798503006,-166.232538565759,-148.445259724479,-27.6806866893576,1026.82710424787,1552.73320858383,,
1026.42392616678,-44.0031893899763,1551.45345706452,-165.417358296132,-148.862183004189,-26.820743982929,1026.89037057981,1552.8778808871,,
1026.49669141459,-42.4456080191446,1551.62709618227,-164.725704496876,-149.15840920298,-25.9610767337477,1026.95364470834,1553.02258015189,,
1026.56946563014,-40.9409401615297,1551.8007676629,-162.515265967858,-149.595521995255,-25.1017897496242,1027.0169266349,1553.16730638575,,
1026.64224881507,-39.4874415993725,1551.97447151544,-161.08736142588,-150.255888217785,-24.243269916001,1027.08021636093,1553.3120595962,,
1026.71504097106,-38.0834749099267,1552.14820774896,-157.367661165761,-150.344756548912,-23.3861879442057,1027.14351388788,1553.4568397908,,
1026.78784209976,-36.7275007037605,1552.32197637251,-154.097385338253,-149.437879590451,-22.5314843528867,1027.20681921718,1553.60164697709,,
1026.86065220283,-35.4180688415665,1552.49577739514,-152.744488855907,-144.604576176125,-21.6803395407106,1027.27013235029,1553.74648116262,,
1026.93347128194,-34.153811071197,1552.66961082592,-154.156249825138,-141.696283484953,-20.8341323790753,1027.33345328864,1553.89134235493,,
1027.00629933873,-32.9334348658477,1552.84347667392,-159.726599115354,-145.208069547764,-19.9943906974202,1027.39678203368,1554.0362305616,,
1027.07913637488,-31.75571718581,1553.01737494819,-152.913381257445,-135.329016233817,-19.162737829806,1027.46011858685,1554.18114579016,,
1027.15198239204,-30.6194989169204,1553.19130565783,-157.820902622152,-99.5507117658917,-18.3408404586956,1027.5234629496,1554.32608804819,,
1027.22483739186,-29.5236806515174,1553.36526881189,-152.427525798479,-75.6235960518745,-17.5303597017273,1027.58681512336,1554.47105734324,,
1027.29770137603,-28.4672174564829,1553.53926441947,-155.059940315121,-58.3827388648836,-16.7329093855661,1027.65017510959,1554.61605368289,,
1027.37057434619,-27.4491159215647,1553.71329248963,-134.390355982159,-44.6719220503065,-15.9500217498217,1027.71354290973,1554.76107707469,,
1027.44345630401,-26.4684296477222,1553.88735303146,-133.55407274661,-33.4008991438126,-15.183121759592,1027.77691852523,1554.90612752622,,
1027.51634725116,-25.5242567238112,1554.06144605407,-128.074544617065,-24.0485329879893,-14.4335093202097,1027.84030195753,1555.05120504506,,
1027.58924718928,-24.6157360585087,1554.23557156655,-91.7759408570099,-16.335972528108,-13.7023490722236,1027.90369320807,1555.19630963879,,
1027.66215612006,-23.7420453479414,1554.40972957796,-60.6102764662864,-10.1164940851445,-12.9906659629913,1027.96709227831,1555.34144131497,,
1027.73507404514,-22.9023980066097,1554.58392009744,-39.2454440844098,-5.33209842363269,-12.2993461863274,1028.03049916969,1555.4866000812,,
1027.80800096621,-22.0960412817223,1554.75814313408,-23.0592789406693,-1.96669215568763,-11.629141679168,1028.09391388366,1555.63178594507,,
1027.88093688492,-21.3222539037569,1554.93239869698,-10.497392580637,0.300609837203853,-10.9806773681544,1028.15733642167,1555.77699891415,,
1027.95388180293,-20.5803441027565,1555.10668679525,-0.844221458160996,3.39998565304604,-10.3544602501061,1028.22076678516,1555.92223899604,,
1028.02683572192,-19.8696481537128,1555.28100743801,6.23327689931652,8.52757624390029,-9.75088933954888,1028.28420497558,1556.06750619834,,
1028.09979864354,-19.1895285013522,1555.45536063436,10.8048985799187,12.8496967850159,-9.17026639379113,1028.34765099438,1556.21280052863,,
1028.17277056947,-18.5393722443457,1555.62974639344,12.6324115090909,14.6899964226561,-8.6128062648568,1028.41110484302,1556.35812199453,,
1028.24575150137,-17.9185896432773,1555.80416472437,10.8508941082466,12.9663353944959,-8.07864725230102,1028.47456652293,1556.50347060364,,
1028.31874144092,-17.326613095542,1555.97861563626,4.71557885548878,6.92896068626643,-7.5678607648349,1028.53803603558,1556.64884636355,,
1028.39174038977,-16.7628956296375,1556.15309913826,9.21129506326463,11.25435771351,-7.080460602482,1028.60151338241,1556.79424928188,,
1028.46474834959,-16.2269100092684,1556.32761523949,10.3701296834097,12.4563839833716,-6.61641125110878,1028.66499856486,1556.93967936624,,
1028.53776532206,-15.7181475460235,1556.50216394909,5.56435523839395,7.74191055799223,-6.17563578919981,1028.7284915844,1557.08513662424,,
1028.61079130884,-15.236117216786,1556.6767452762,9.18069137388201,11.2269273679254,-5.75802290335129,1028.79199244247,1557.2306210635,,
1028.68382631161,-14.7803444732195,1556.85135922997,9.35850601868289,11.4335403077264,-5.36343336293398,1028.85550114053,1557.37613269164,,
1028.75687033203,-14.3503709187132,1557.02600581954,5.86795919622615,7.88292268058415,-4.99170588175393,1028.91901768003,1557.52167151628,,
1028.82992337177,-13.9457530581914,1557.20068505406,9.77962118082466,11.7498886350099,-4.64266233869952,1028.98254206241,1557.66723754505,,
1028.9029854325,-13.5660617303067,1557.3753969427,7.58657572861975,9.62055358976721,-4.31611255921003,1029.04607428913,1557.81283078558,,
1028.9760565159,-13.2108814196417,1557.55014149459,7.56927483313259,9.57156103714814,-4.01185870685053,1029.10961436165,1557.95845124549,,
1029.04913662363,-12.8798095689497,1557.7249187189,9.31392244321237,11.2517829063341,-3.7296990769862,1029.17316228142,1558.10409893242,,
1029.12222575737,-12.5724560082732,1557.89972862481,6.10044276918011,8.22866792016907,-3.46943170791807,1029.23671804989,1558.24977385401,,
1029.1953239188,-12.2884422689052,1558.07457122147,8.87445148632196,10.9784895945808,-3.23085750104399,1029.30028166852,1558.39547601789,,
1029.26843110957,-12.0274012387356,1558.24944651806,6.71086373562526,8.93955250687645,-3.0137831717547,1029.36385313876,1558.54120543172,,
1029.34154733137,-11.7889764855201,1558.42435452374,6.17671733789836,9.47618294706969,-2.818023785146,1029.42743246206,1558.68696210312,,
1029.41467258587,-11.5728218316448,1558.59929524772,7.81443369194651,11.7650692122386,-2.64340514664768,1029.49101963989,1558.83274603977,,
1029.48780687474,-11.3786009363346,1558.77426869915,2.01967550041296,9.25127407621745,-2.4897658603939,1029.55461467369,1558.97855724929,,
1029.56095019967,-11.2059868110502,1558.94927488722,5.6130953565284,9.71024092088704,-2.35695918577523,1029.61821756493,1559.12439573935,,
1029.63410256231,-11.0546614850429,1559.12431382113,3.34919334128458,7.9688809173961,-2.24485467177992,1029.68182831505,1559.27026151761,,
1029.70726396435,-10.9243155721313,1559.29938551006,5.1957854720947,9.78523404442561,-2.1533395596967,1029.74544692552,1559.41615459172,,
1029.78043440746,-10.8146479225259,1559.47448996322,5.73998645344347,10.8500429630937,-2.08231998244537,1029.80907339779,1559.56207496935,,
1029.85361389332,-10.7253653255738,1559.64962718979,3.96677082417426,10.2551476658347,-2.03172191793582,1029.87270773332,1559.70802265816,,
1029.92680242361,-10.6561821205749,1559.82479719898,8.52558494305754,12.8885123486468,-2.00149195378814,1029.93634993357,1559.85399766582,,
1030,26.9423427923518,1560,5.81340521587816,36.1345689427008,37.0483497967532,1030,1560,,
1030.07320662417,-10.5770074600626,1560.17523560206,6.93434666985138,12.0796701310774,-2.00202874176846,1030.06365793406,1560.14602966838,,
1030.14642229779,-10.5664799946857,1560.35050401436,6.51308250781833,11.3421572556174,-2.03279549390055,1030.12732373721,1560.29208667863,,
1030.21964702256,-10.5749793746407,1560.52580524612,3.7554905874579,10.0386042367624,-2.08393034640272,1030.19099741092,1560.43817103843,,
1030.29288080014,-10.6022536345181,1560.70113930655,6.26625420488529,10.3866001271981,-2.15548671165897,1030.25467895664,1560.58428275546,,
1030.3661236322,-10.6480567917887,1560.8765062049,3.37369695277497,7.99506312199839,-2.2475386117635,1030.31836837583,1560.73042183742,,
1030.43937552044,-10.7121486293816,1561.05190595039,3.82470706661972,8.75831289822146,-2.36017991380063,1030.38206566995,1560.87658829199,,
1030.51263646654,-10.7942944611849,1561.22733855222,3.61421725177562,9.77445561374098,-2.49352337648572,1030.44577084047,1561.02278212685,,
1030.58590647215,-10.894264959817,1561.40280401965,3.2417318343828,9.58689654191113,-2.64769945083462,1030.50948388883,1561.16900334971,,
1030.659185539,-11.0118359866234,1561.57830236191,7.42239117072784,10.4119273387846,-2.82285487746087,1030.57320481652,1561.31525196826,,
1030.73247366873,-11.1467882880989,1561.75383358824,5.23546021820979,7.65744050227777,-3.0191510522344,1030.63693362498,1561.4615279902,,
1030.80577086303,-11.2989075149503,1561.92939770788,5.85708707562573,8.30189113253035,-3.23676216972952,1030.70067031568,1561.60783142323,,
1030.87907712359,-11.4679838848626,1562.10499473008,7.98868446185927,10.0358220979442,-3.47587316485453,1030.76441489008,1561.75416227507,,
1030.9523924521,-11.6538121205162,1562.28062466409,5.53588416552679,7.68476068141211,-3.73667732222279,1030.82816734965,1561.90052055341,,
1031.02571685022,-11.856191216701,1562.45628751916,7.53668349707554,9.5638277427274,-4.01937374044057,1030.89192769584,1562.04690626597,,
1031.09905031965,-12.0749244352309,1562.63198330456,8.09256262865816,10.1297403373072,-4.32416438121091,1030.95569593013,1562.19331942047,,
1031.17239286207,-12.3098189976096,1562.80771202953,5.06037264178198,7.39500815975401,-4.65125094917274,1031.01947205397,1562.33976002461,,
1031.24574447915,-12.5606860967672,1562.98347370336,7.90774080837431,9.87141213685393,-5.00083128076509,1031.08325606883,1562.48622808613,,
1031.3191051726,-12.8273406808736,1563.15926833529,8.21048840248337,10.3998867771452,-5.37309555055281,1031.14704797617,1562.63272361274,,
1031.39247494408,-13.1096013416415,1563.33509593462,4.75965984473365,7.26153959375638,-5.76822187965157,1031.21084777746,1562.77924661218,,
1031.4658537953,-13.4072902365228,1563.51095651059,7.66649771509766,9.73338199132927,-6.18637155425947,1031.27465547417,1562.92579709216,,
1031.53924172791,-13.7202330075212,1563.6868500725,8.62121440087433,10.881238581136,-6.62768380500979,1031.33847106775,1563.07237506042,,
1031.61263874363,-14.0482585806027,1563.86277662964,4.92907332089061,7.40585027907217,-7.09226994531048,1031.40229455968,1563.2189805247,,
1031.68604484414,-14.3911991253473,1564.03873619128,6.32437845632905,8.44675551375878,-7.5802068966811,1031.46612595143,1563.36561349273,,
1031.75946003112,-14.7488899484627,1564.2147287667,9.19483271835955,11.4886754801644,-8.09153017325916,1031.52996524445,1563.51227397225,,
1031.83288430625,-15.1211693603366,1564.39075436521,7.53921920895973,10.1748428647788,-8.6262259750254,1031.59381244022,1563.65896197101,,
1031.90631767123,-15.5078786922843,1564.56681299611,3.07484506090011,6.20350223774255,-9.18422289327257,1031.6576675402,1563.80567749676,,
1031.97976012775,-15.908862107433,1564.74290466868,7.28004134275495,9.47882048150605,-9.76538262844983,1031.72153054587,1563.95242055723,,
1032.05321167748,-16.3239666503272,1564.91902939223,10.4147493724051,12.4640821973676,-10.3694903285373,1031.78540145868,1564.09919116019,,
1032.12667232214,-16.7530418485374,1565.09518717607,10.6891239996357,12.7271165277386,-10.9962442362306,1031.84928028012,1564.24598931339,,
1032.20014206339,-17.1959400614382,1565.27137802951,8.94242875554404,10.9834352886966,-11.6452453370081,1031.91316701164,1564.39281502459,,
1032.27362090293,-17.6525162052378,1565.44760196185,5.55883442644658,7.6048037981686,-12.3159866340544,1031.97706165472,1564.53966830154,,
1032.34710884244,-18.1226276097795,1565.62385898242,0.69686744646982,2.74814420744339,-13.0078432007324,1032.04096421082,1564.68654915202,,
1032.42060588364,-18.6061341417758,1565.80014910055,-5.60744550315765,-3.55074893351075,-13.7200631001099,1032.10487468143,1564.83345758379,,
1032.49411202819,-19.1028978153779,1565.97647232553,-13.4088228231307,-11.3465375706622,-14.4517601383767,1032.16879306799,1564.98039360461,,
1032.5676272778,-19.6127831894137,1566.15282866671,-22.8566064329122,-20.7883617286803,-15.2019093681789,1032.232719372,1565.12735722226,,
1032.64115163416,-20.1356570028805,1566.32921813342,-34.2333684803036,-32.1585393124227,-15.969346148972,1032.29665359492,1565.27434844452,,
1032.71468509895,-20.6713880444577,1566.50564073499,-48.0621944511676,-45.9799923236806,-16.7527705754276,1032.36059573822,1565.42136727916,,
1032.78822767386,-21.2198474236024,1566.68209648076,-65.4302998677566,-63.3400591143561,-17.5507576824516,1032.42454580336,1565.56841373397,,
1032.86177936062,-21.7809083252535,1566.85858538008,-89.4826847105132,-87.3843862078164,-18.3617752304385,1032.48850379184,1565.71548781673,,
1032.93534016088,-22.3544458668379,1567.03510744226,-125.474257535249,-123.369374534732,-19.1842093927274,1032.55246970511,1565.86258953522,,
1033.00891007635,-22.9403370831784,1567.21166267669,-135.655024539305,-133.536851314986,-20.0163990516841,1032.61644354465,1566.00971889724,,
1033.08248910873,-23.5384612579982,1567.3882510927,-132.184474128773,-130.074131872595,-20.8566775248499,1032.68042531194,1566.15687591058,,
1033.15607725971,-24.1486993288733,1567.56487269964,-135.818973868122,-133.709868325846,-21.703421478168,1032.74441500844,1566.30406058303,,
1033.22967453099,-24.7709342177049,1567.74152750688,-147.790071969322,-145.079938888559,-22.5551030822033,1032.80841263564,1566.4512729224,,
1033.30328092425,-25.405050469942,1567.91821552379,-155.74098986246,-149.667639920263,-23.4103434655619,1032.872418195,1566.59851293649,,
1033.3768964412,-26.0509346447386,1568.09493675971,-155.312911510571,-148.858250547059,-24.2679622295814,1032.936431688,1566.74578063309,,
1033.45052108354,-26.7084750630378,1568.27169122404,-163.552950703269,-149.551790026939,-25.1270188556173,1033.00045311612,1566.89307602003,,
1033.52415485295,-27.3775615788375,1568.44847892612,-155.214005631345,-147.823136272156,-25.9868426323461,1033.06448248083,1567.0403991051,,
1033.59779775115,-28.0580857246886,1568.62529987534,-155.774019522211,-147.726813612433,-26.8470466743297,1033.12851978361,1567.18774989612,,
1033.67144977982,-28.7499409734496,1568.8021540811,-161.212297909782,-148.132071708822,-27.7075261737614,1033.19256502593,1567.33512840092,,
1033.74511094066,-29.4530221451154,1568.97904155276,-159.558793336436,-147.728139520639,-28.5684391936458,1033.25661820927,1567.4825346273,,
1033.81878123538,-30.1672256523167,1569.15596229971,-156.027150042572,-147.314416119589,-29.4301742525163,1033.32067933511,1567.62996858309,,
1033.89246066567,-30.8924497554351,1569.33291633133,-155.282484157548,-147.454029121002,-30.2933060138148,1033.38474840493,1567.77743027611,,
1033.96614923322,-31.6285939952484,1569.50990365704,-156.317623850508,-148.052455801127,-31.1585451070604,1033.44882542019,1567.9249197142,,
1034.03984693975,-32.3755594658115,1569.68692428623,-157.904147823087,-148.857040217678,-32.0266857019627,1033.51291038239,1568.07243690519,,
1034.11355378695,-33.1332489296727,1569.86397822828,-160.193821784058,-149.838372352733,-32.8985558794193,1033.577003293,1568.2199818569,,
1034.18726977651,-33.9015664426838,1570.04106549262,-163.048168257961,-150.894629321321,-33.7749731564891,1033.64110415349,1568.36755457718,,
1034.26099491015,-34.6804175231097,1570.21818608864,-167.137877847559,-151.950135631818,-34.6567086060952,1033.70521296535,1568.51515507387,,
1034.33472918957,-35.4697095231091,1570.39534002576,-171.812431720633,-152.795247100409,-35.5444593851458,1033.76932973006,1568.6627833548,,
1034.40847261647,-36.2693507528302,1570.5725273134,-172.473228665889,-153.323790957457,-36.4388316975224,1033.8334544491,1568.81043942783,,
1034.48222519253,-37.0792509316323,1570.74974796096,-173.227520836013,-153.458202600443,-37.3403312711393,1033.89758712394,1568.9581233008,,
1034.55598691948,-37.8993217367187,1570.92700197788,-174.060892600609,-153.294418321415,-38.2493619093973,1033.96172775607,1569.10583498157,,
1034.62975779902,-38.7294756649345,1571.10428937358,-176.226687662083,-153.001193788812,-39.1662298892906,1034.02587634697,1569.25357447798,,
1034.70353783284,-39.5696267820889,1571.28161015749,-173.747455120076,-152.730285445256,-40.0911524303627,1034.09003289812,1569.40134179791,,
1034.77732702265,-40.419690654425,1571.45896433904,-174.169410886885,-152.61842634794,-41.0242686003279,1034.154197411,1569.5491369492,,
1034.85112537017,-41.2795839106546,1571.63635192766,-173.949668521398,-152.648599163146,-41.9656520677775,1034.2183698871,1569.69695993972,,
1034.92493287707,-42.149225234287,1571.81377293282,-175.049381049211,-152.827130013789,-42.9153233387953,1034.28255032789,1569.84481077735,,
1034.99874954509,-43.0285338783619,1571.99122736393,-174.718246431429,-153.07648202149,-43.8732614312246,1034.34673873486,1569.99268946994,,
1035.07257537591,-43.9174309087565,1572.16871523044,-173.795519843532,-153.341213532523,-44.8394146564084,1034.41093510949,1570.14059602537,,
1035.14641037127,-44.8158383803914,1572.34623654182,-175.327830584975,-153.585998857957,-45.8137087859858,1034.47513945328,1570.28853045152,,
1035.22025453284,-45.7236804076657,1572.52379130751,-174.854884814764,-153.731096300023,-46.7960541419357,1034.53935176769,1570.43649275626,,
1035.29410786234,-46.6408819299107,1572.70137953698,-175.527639935272,-153.806755422214,-47.7863512128869,1034.60357205421,1570.58448294748,,
1035.36797036149,-47.5673691240334,1572.87900123967,-175.148370926798,-153.827768054538,-48.7844945273049,1034.66780031434,1570.73250103306,,
1035.44184203198,-48.503070144277,1573.05665642507,-174.827616749646,-153.846669879548,-49.7903745404742,1034.73203654955,1570.88054702089,,
1035.51572287553,-49.4479137667705,1573.23434510262,-177.236992789556,-153.92218145268,-50.8038805203143,1034.79628076133,1571.02862091885,,
1035.58961289385,-50.4018312090199,1573.41206728182,-176.968114600742,-154.028442944879,-51.824900534505,1034.86053295117,1571.17672273485,,
1035.66351208862,-51.3647543273444,1573.58982297212,-177.097307172831,-154.182540358162,-52.853322790248,1034.92479312054,1571.32485247677,,
1035.73742046159,-52.3366164102264,1573.76761218302,-177.837022061819,-154.375808541514,-53.8890354566505,1034.98906127095,1571.47301015252,,
1035.81133801445,-53.3173525521014,1573.945434924,-177.382326508304,-154.587733092768,-54.9319270863407,1035.05333740387,1571.62119577,,
1035.88526474892,-54.3068991394834,1574.12329120454,-180.396508353479,-154.854996364842,-55.9818864951521,1035.1176215208,1571.76940933712,,
1035.9592006667,-55.3051941209318,1574.30118103412,-182.273817224791,-155.175687027083,-57.038802874435,1035.18191362322,1571.91765086177,,
1036.0331457695,-56.312177252537,1574.47910442226,-179.851749107047,-155.562170954553,-58.1025653030473,1035.24621371261,1572.06592035188,,
1036.10710005904,-57.3277892318144,1574.65706137843,-180.753421522429,-156.052315732323,-59.1730634814922,1035.31052179047,1572.21421781536,,
1036.18106353703,-58.3519729991109,1574.83505191216,-181.051384138969,-156.605588970287,-60.2501869734946,1035.37483785829,1572.36254326013,,
1036.25503620518,-59.3846727673479,1575.01307603292,-182.195355671865,-157.165175049204,-61.3338256556509,1035.43916191755,1572.5108966941,,
1036.32901806521,-60.4258343164026,1575.19113375024,-190.74227342157,-157.677460986488,-62.4238694417348,1035.50349396975,1572.6592781252,,
1036.40300911883,-61.4754053184705,1575.36922507362,-187.014120707487,-158.09530575234,-63.5202080904047,1035.56783401637,1572.80768756135,,
1036.47700936775,-62.5333358135931,1575.54735001259,-182.918718324802,-158.531289569627,-64.6227315410307,1035.63218205891,1572.95612501049,,
1036.55101881368,-63.5995763413958,1575.72550857665,-183.690830185037,-159.209260199343,-65.7313295496404,1035.69653809885,1573.10459048054,,
1036.62503745834,-64.6740805608157,1575.90370077533,-184.321926543814,-160.227163852375,-66.8458919649988,1035.76090213769,1573.25308397944,,
1036.69906530346,-65.7568036897023,1576.08192661817,-184.867178768993,-161.121231470781,-67.9663077833877,1035.82527417692,1573.40160551514,,
1036.77310235072,-66.8477027291086,1576.26018611467,-188.858451139827,-160.10731424656,-69.0924666190972,1035.88965421802,1573.55015509556,,
1036.84714860188,-67.9467368382737,1576.43847927439,-191.20281453832,-156.867693415664,-70.2242573082721,1035.9540422625,1573.69873272866,,
1036.92120405862,-69.0538676170794,1576.61680610686,-186.96688295397,-153.364129249514,-71.3615683275145,1036.01843831184,1573.84733842238,,
1036.99526872267,-70.1690588876972,1576.7951666216,-186.025636759414,-150.37093425453,-72.5042879339015,1036.08284236754,1573.99597218467,,
1037.06934259575,-71.2922763851887,1576.97356082818,-185.785407999201,-147.956706367533,-73.6523039530348,1036.14725443109,1574.14463402348,,
1037.14342567958,-72.4234891194914,1577.15198873614,-184.082989504381,-146.052173723066,-74.8055033008887,1036.21167450398,1574.29332394678,,
1037.21751797587,-73.5626680333809,1577.33045035501,-183.487886113654,-144.586379215118,-75.9637725188355,1036.27610258771,1574.44204196251,,
1037.29161948635,-74.7097869864024,1577.50894569438,-185.837960097216,-143.527104220046,-77.126997591986,1036.34053868378,1574.59078807865,,
1037.36573021272,-75.8648226207732,1577.68747476379,-193.36169514891,-142.856321876388,-78.2950635793991,1036.40498279367,1574.73956230316,,
1037.43985015671,-77.0277546478354,1577.8660375728,-201.061298552737,-142.570632423097,-79.467854698699,1036.46943491888,1574.888364644,,
1037.51397932005,-78.1985662354551,1578.04463413098,-195.915904342153,-142.697256240183,-80.645254243287,1036.53389506091,1575.03719510915,,
1037.58811770444,-79.3772429267105,1578.22326444788,-196.01603314124,-143.294376100326,-81.8271445864804,1036.59836322125,1575.18605370657,,
1037.66226531161,-80.563775119193,1578.40192853311,-190.614447289574,-144.472150400835,-83.0134068199516,1036.6628394014,1575.33494044426,,
1037.73642214329,-81.7581559715299,1578.58062639623,-188.541394935011,-146.452158328104,-84.2039210660539,1036.72732360286,1575.48385533019,,
1037.81058820119,-82.9603828092282,1578.7593580468,-191.214496614293,-149.727704948593,-85.3985659657535,1036.79181582712,1575.63279837233,,
1037.88476348703,-84.170457064831,1578.93812349442,-201.166064492954,-155.33145811335,-86.5972189448705,1036.85631607568,1575.78176957868,,
1037.95894800255,-85.3883846994985,1579.11692274868,-194.138365292283,-156.938517744346,-87.799755821654,1036.92082435004,1575.93076895723,,
1038.03314174946,-86.6141766653832,1579.29575581916,-191.880909102212,-150.408128868446,-89.0060506307929,1036.9853406517,1576.07979651597,,
1038.10734472947,-87.8478483105746,1579.47462271548,-194.765492180484,-146.259356438736,-90.2159759932536,1037.04986498215,1576.2288522629,,
1038.18155694432,-89.0894216501668,1579.65352344721,-193.395263837244,-143.618860509602,-91.4294020324748,1037.11439734289,1576.37793620601,,
1038.25577839574,-90.3389225210555,1579.83245802396,-189.605151612254,-141.869100797552,-92.6461975980804,1037.17893773543,1576.5270483533,,
1038.33000908545,-91.5963843950425,1580.01142645534,-189.724106184559,-140.733511102186,-93.8662289023198,1037.24348616126,1576.67618871278,,
1038.40424901516,-92.8618477831528,1580.19042875094,-194.920551587223,-140.078761866116,-95.089359594886,1037.30804262188,1576.82535729245,,
1038.47849818661,-94.1353583635883,1580.36946492041,-208.40460677545,-139.833531007489,-96.315451673902,1037.37260711879,1576.97455410034,,
1038.55275660153,-95.4169713114058,1580.54853497333,-194.609246848031,-139.960667223226,-97.544363537528,1037.4371796535,1577.12377914444,,
1038.62702426163,-96.7067495778684,1580.72763891934,-193.413000018374,-140.449637862845,-98.7759511346079,1037.5017602275,1577.27303243278,,
1038.70130116865,-98.0047651970442,1580.90677676804,-198.355532010944,-141.310288990364,-100.010067164808,1037.5663488423,1577.42231397337,,
1038.7755873243,-99.3110985449651,1581.0859485291,-200.871348502832,-142.57208913385,-101.24656143378,1037.63094549939,1577.57162377425,,
1038.84988273033,-100.625843298105,1581.26515421212,-193.451664664481,-144.298781964052,-102.485279527391,1037.69555020029,1577.72096184343,,
1038.92418738845,-101.94910213177,1581.44439382673,-191.685967747679,-146.607727345436,-103.726063896871,1037.76016294648,1577.87032818894,,
1038.9985013004,-103.280990875274,1581.62366738257,-193.546266945156,-149.724973704189,-104.968752666759,1037.82478373948,1578.01972281881,,
1039.07282446791,-104.621639718486,1581.80297488931,-199.603559467457,-154.153481905055,-106.213179765615,1037.88941258079,1578.16914574109,,
1039.1471568927,-105.971192694841,1581.98231635656,-202.639839194307,-161.095315201204,-107.45917438247,1037.95404947191,1578.3185969638,,
1039.2214985765,-107.329811017679,1582.16169179399,-198.058481457959,-164.958551087586,-108.706560507524,1038.01869441435,1578.46807649499,,
1039.29584952105,-108.697673061071,1582.34110121124,-198.438950892093,-159.142808155012,-109.955157616375,1038.08334740961,1578.6175843427,,
1039.37020972807,-110.074977255154,1582.52054461799,-204.23218748075,-156.144569874102,-111.204778966209,1038.14800845919,1578.76712051499,,
1039.4445791993,-111.461943927372,1582.70002202387,-203.261812341432,-154.8306486338,-112.45523168995,1038.21267756461,1578.91668501989,,
1039.51895793646,-112.858817998154,1582.87953343855,-196.802584046801,-154.522215346761,-113.706316567367,1038.27735472736,1579.06627786546,,
